position,LB
minutes,2488.0
passes_completed,0.4342
passes,0.8216
dribbles_completed,-0.0861
dribbles,0.0805
passes_completed_short,0.3134
passes_short,0.3147
passes_completed_medium,0.436
passes_medium,0.6223
passes_completed_long,0.318
passes_long,1.0522
passes_total_distance,0.4368
passes_free_kicks,0.1304
through_balls,-0.3758
passes_pressure,0.4893
passes_switches,0.4264
crosses,2.2654
corner_kicks,-0.488
passes_intercepted,0.6013
passes_blocked,2.0951
dispossessed,0.1407
goals,-0.724
assists,0.969
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.801
shots_on_target,-0.5856
sca,-0.0356
gca,0.2771
xg,-0.8131
crosses_into_penalty_area,1.9642
passes_into_final_third,-0.0967
passes_into_penalty_area,0.8984
progressive_passes,0.0978
carry_progressive_distance,0.8763
assisted_shots,0.215
fouled,-0.4926
pens_won,-0.2937
tackles,0.1289
interceptions,0.3292
blocks,-0.0765
tackles_won,0.441
dribble_tackles,0.8612
dribbles_vs,0.5793
pressures,-0.3862
pressure_regains,-0.0689
clearances,0.4004
errors,1.1415
aerials_won,-0.3362
aerials_lost,-0.1251
ball_recoveries,0.5208
pens_conceded,2.6587
fouls,0.5916
cards_yellow_red,1.3379
