position,RM
minutes,450.0
passes_completed,-0.6395
passes,-0.2088
dribbles_completed,0.7416
dribbles,0.9003
passes_completed_short,-0.5883
passes_short,-0.426
passes_completed_medium,-0.7281
passes_medium,-0.4589
passes_completed_long,-0.1646
passes_long,0.1475
passes_total_distance,-0.5508
passes_free_kicks,-0.7861
through_balls,0.7852
passes_pressure,0.569
passes_switches,-0.1094
crosses,1.0086
corner_kicks,-0.177
passes_intercepted,1.8929
passes_blocked,3.3898
dispossessed,1.0749
goals,-0.724
assists,0.8324
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4909
shots_on_target,-1.029
sca,0.1057
gca,2.5488
xg,-0.6037
crosses_into_penalty_area,1.2716
passes_into_final_third,-0.4007
passes_into_penalty_area,0.256
progressive_passes,0.7619
carry_progressive_distance,0.4791
assisted_shots,0.3279
fouled,-0.5847
pens_won,-0.2937
tackles,-0.312
interceptions,-0.8011
blocks,2.9941
tackles_won,0.2622
dribble_tackles,0.1511
dribbles_vs,-0.0914
pressures,1.2445
pressure_regains,1.044
clearances,-0.052
errors,-0.376
aerials_won,0.272
aerials_lost,1.7893
ball_recoveries,0.0292
pens_conceded,-0.3183
fouls,-0.1013
cards_yellow_red,-0.1907
