position,CB
minutes,2384.0
passes_completed,-1.3923
passes,-1.4966
dribbles_completed,-0.5766
dribbles,-0.7813
passes_completed_short,-1.8593
passes_short,-1.8671
passes_completed_medium,-0.8996
passes_medium,-1.0079
passes_completed_long,-0.3781
passes_long,-0.4055
passes_total_distance,-0.9943
passes_free_kicks,-0.3984
through_balls,-0.3646
passes_pressure,-1.2785
passes_switches,-0.9095
crosses,-1.0425
corner_kicks,-0.5567
passes_intercepted,-0.5303
passes_blocked,-0.9285
dispossessed,-0.8595
goals,0.1415
assists,-0.4687
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4985
shots_on_target,-0.2886
sca,-1.1886
gca,-0.6744
xg,-0.213
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.701
passes_into_penalty_area,-1.1309
progressive_passes,-1.1875
carry_progressive_distance,-1.5995
assisted_shots,-1.1788
fouled,-1.0026
pens_won,-0.2937
tackles,1.293
interceptions,3.4148
blocks,2.8717
tackles_won,0.4083
dribble_tackles,1.2615
dribbles_vs,0.4687
pressures,-0.5788
pressure_regains,-0.3421
clearances,2.5082
errors,0.4159
aerials_won,1.5608
aerials_lost,-0.308
ball_recoveries,1.0987
pens_conceded,0.7173
fouls,-0.0883
cards_yellow_red,-0.1907
