position,DM
minutes,1827.0
passes_completed,0.4472
passes,0.5329
dribbles_completed,-0.2651
dribbles,-0.4997
passes_completed_short,0.0491
passes_short,0.0376
passes_completed_medium,0.4642
passes_medium,0.5613
passes_completed_long,0.8468
passes_long,0.9072
passes_total_distance,0.5925
passes_free_kicks,1.0705
through_balls,0.066
passes_pressure,-0.6588
passes_switches,0.3993
crosses,-0.7296
corner_kicks,0.1448
passes_intercepted,-0.2411
passes_blocked,-0.8586
dispossessed,-0.8575
goals,0.123
assists,0.0186
pens_made,3.2727
pens_att,2.6664
shots_total,-0.3473
shots_on_target,-0.6667
sca,-0.5599
gca,-0.1337
xg,0.1707
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.1247
passes_into_penalty_area,-0.7687
progressive_passes,-0.0693
carry_progressive_distance,-0.8525
assisted_shots,-0.4759
fouled,-0.7338
pens_won,-0.2937
tackles,1.063
interceptions,0.5257
blocks,0.5142
tackles_won,1.3511
dribble_tackles,-0.2638
dribbles_vs,0.6338
pressures,0.2622
pressure_regains,0.7594
clearances,-0.0959
errors,-0.376
aerials_won,0.3007
aerials_lost,-0.6113
ball_recoveries,2.2097
pens_conceded,-0.3183
fouls,0.987
cards_yellow_red,-0.1907
