position,RW
minutes,316.0
passes_completed,-1.2082
passes,-1.1423
dribbles_completed,-0.9285
dribbles,-0.8813
passes_completed_short,-0.8163
passes_short,-0.75
passes_completed_medium,-1.2243
passes_medium,-1.2642
passes_completed_long,-1.0226
passes_long,-0.5322
passes_total_distance,-1.2372
passes_free_kicks,0.3222
through_balls,-0.6322
passes_pressure,-0.252
passes_switches,0.4357
crosses,-0.4312
corner_kicks,3.2283
passes_intercepted,-1.8578
passes_blocked,0.2135
dispossessed,0.1967
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7697
shots_on_target,0.3674
sca,0.8623
gca,-1.0103
xg,0.3367
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.7537
passes_into_penalty_area,0.0283
progressive_passes,-0.5981
carry_progressive_distance,-1.1366
assisted_shots,0.2406
fouled,-1.281
pens_won,-0.2937
tackles,1.065
interceptions,-1.6376
blocks,-0.1125
tackles_won,-0.3422
dribble_tackles,0.0706
dribbles_vs,-0.6331
pressures,0.077
pressure_regains,-0.4642
clearances,0.5281
errors,-0.376
aerials_won,0.5829
aerials_lost,0.1518
ball_recoveries,-0.0529
pens_conceded,-0.3183
fouls,-1.1224
cards_yellow_red,-0.1907
