position,RM
minutes,802.0
passes_completed,-0.3743
passes,-0.1955
dribbles_completed,0.1182
dribbles,0.6331
passes_completed_short,-0.5693
passes_short,-0.5291
passes_completed_medium,-0.1771
passes_medium,-0.0632
passes_completed_long,-0.078
passes_long,0.1901
passes_total_distance,-0.2557
passes_free_kicks,-0.8896
through_balls,-0.6322
passes_pressure,-1.2327
passes_switches,-0.1927
crosses,2.0111
corner_kicks,-0.5567
passes_intercepted,-0.0163
passes_blocked,1.411
dispossessed,-0.3989
goals,-0.0808
assists,0.1285
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3877
shots_on_target,-0.2037
sca,0.7788
gca,-0.5111
xg,-0.6492
crosses_into_penalty_area,4.7064
passes_into_final_third,-0.2509
passes_into_penalty_area,1.5002
progressive_passes,0.1713
carry_progressive_distance,0.3614
assisted_shots,1.022
fouled,-0.7559
pens_won,-0.2937
tackles,1.2189
interceptions,0.9437
blocks,0.6479
tackles_won,0.9111
dribble_tackles,1.8311
dribbles_vs,0.6663
pressures,-0.4771
pressure_regains,-0.4637
clearances,0.2685
errors,-0.376
aerials_won,-0.2336
aerials_lost,0.5378
ball_recoveries,-0.4233
pens_conceded,-0.3183
fouls,-0.5909
cards_yellow_red,-0.1907
