position,CB
passes_completed,0.521
passes,0.314
dribbles_completed,-0.3826
dribbles,-0.6027
passes_completed_short,-0.6507
passes_short,-0.7518
passes_completed_medium,1.1264
passes_medium,0.9757
passes_completed_long,1.0734
passes_long,0.578
passes_total_distance,0.9122
passes_free_kicks,0.9381
through_balls,-0.4253
passes_pressure,-0.6067
passes_switches,0.3496
crosses,-0.9968
corner_kicks,-0.4808
passes_intercepted,-0.5489
passes_blocked,-0.9472
dispossessed,-1.0311
goals,-0.4396
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6187
shots_on_target,-0.6303
sca,-1.0294
gca,-0.8944
xg,-0.4931
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.6602
passes_into_penalty_area,-1.0601
progressive_passes,-0.4912
carry_progressive_distance,0.1313
assisted_shots,-1.1656
fouled,-0.714
pens_won,-0.3695
tackles,0.4091
interceptions,0.6255
blocks,0.5683
tackles_won,0.178
dribble_tackles,0.2405
dribbles_vs,-0.5565
pressures,-0.7243
pressure_regains,-0.2584
clearances,2.2231
errors,0.5333
aerials_won,1.2561
aerials_lost,0.004
ball_recoveries,0.0352
pens_conceded,0.4812
fouls,-0.6494
cards_yellow_red,-0.2618
