position,RW
passes_completed,0.1344
passes,0.4952
dribbles_completed,-0.2636
dribbles,-0.1394
passes_completed_short,-0.1193
passes_short,0.072
passes_completed_medium,0.2234
passes_medium,0.2591
passes_completed_long,0.4268
passes_long,1.1126
passes_total_distance,0.2807
passes_free_kicks,0.7456
through_balls,0.1543
passes_pressure,0.3235
passes_switches,1.2202
crosses,1.2894
corner_kicks,2.603
passes_intercepted,1.5237
passes_blocked,2.0221
dispossessed,-0.2216
goals,0.2301
assists,1.453
pens_made,1.0775
pens_att,1.9343
shots_total,0.3636
shots_on_target,0.6032
sca,1.6061
gca,0.7176
xg,0.7035
crosses_into_penalty_area,0.7193
passes_into_final_third,0.7542
passes_into_penalty_area,0.5144
progressive_passes,1.3912
carry_progressive_distance,-0.1155
assisted_shots,2.5885
fouled,-1.1404
pens_won,-0.2935
tackles,-0.6552
interceptions,1.031
blocks,0.9634
tackles_won,-0.3805
dribble_tackles,-0.7028
dribbles_vs,0.637
pressures,1.1744
pressure_regains,0.6021
clearances,-0.7145
errors,-0.3758
aerials_won,-0.8576
aerials_lost,-0.6933
ball_recoveries,0.0339
pens_conceded,-0.3182
fouls,-0.4269
cards_yellow_red,-0.1906
