position,CM
minutes,2.0837
passes_completed,0.5386
passes,0.7894
dribbles_completed,1.5298
dribbles,1.2229
passes_completed_short,0.2753
passes_short,0.4817
passes_completed_medium,0.4026
passes_medium,0.6228
passes_completed_long,1.2022
passes_long,1.1763
passes_total_distance,0.7092
passes_free_kicks,0.251
through_balls,-0.073
passes_pressure,1.1237
passes_switches,2.7038
crosses,0.4131
corner_kicks,0.0932
passes_intercepted,0.815
passes_blocked,1.0968
dispossessed,1.1716
goals,-0.0767
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.1619
shots_on_target,0.4535
sca,0.4524
gca,0.3165
xg,0.0989
crosses_into_penalty_area,0.1933
passes_into_final_third,1.3499
passes_into_penalty_area,0.3248
progressive_passes,1.176
carry_progressive_distance,0.4017
assisted_shots,0.2892
fouled,3.3181
pens_won,-0.3681
tackles,2.7259
interceptions,1.7971
blocks,2.5537
tackles_won,3.1936
dribble_tackles,1.9795
dribbles_vs,2.5459
pressures,3.7682
pressure_regains,3.2089
clearances,0.4368
errors,-0.5331
aerials_won,1.395
aerials_lost,2.0873
ball_recoveries,3.1384
pens_conceded,0.7569
fouls,4.2962
cards_yellow_red,4.8159
