position,CM
minutes,0.2667
passes_completed,-0.3054
passes,-0.3592
dribbles_completed,0.2631
dribbles,0.1355
passes_completed_short,0.1242
passes_short,0.2297
passes_completed_medium,-0.6596
passes_medium,-0.6213
passes_completed_long,-0.0729
passes_long,-0.4574
passes_total_distance,-0.3589
passes_free_kicks,-0.2421
through_balls,-0.0076
passes_pressure,0.3347
passes_switches,-0.0732
crosses,-0.5906
corner_kicks,-0.5565
passes_intercepted,0.0015
passes_blocked,-0.3857
dispossessed,0.5795
goals,0.0336
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1533
shots_on_target,-0.1648
sca,0.0368
gca,-0.0301
xg,0.1852
crosses_into_penalty_area,-0.383
passes_into_final_third,0.129
passes_into_penalty_area,-0.6186
progressive_passes,-0.2791
carry_progressive_distance,0.0402
assisted_shots,-0.3829
fouled,1.9065
pens_won,-0.2935
tackles,2.1503
interceptions,1.4946
blocks,0.6964
tackles_won,2.1696
dribble_tackles,1.0122
dribbles_vs,1.2908
pressures,0.808
pressure_regains,0.9518
clearances,-0.299
errors,-0.3758
aerials_won,1.0356
aerials_lost,0.6406
ball_recoveries,-0.261
pens_conceded,-0.3182
fouls,1.4514
cards_yellow_red,-0.1906
