position,AM
minutes,2613.0
passes_completed,0.6409
passes,1.0787
dribbles_completed,0.0863
dribbles,-0.1473
passes_completed_short,0.5252
passes_short,0.5836
passes_completed_medium,0.2822
passes_medium,0.5115
passes_completed_long,1.187
passes_long,1.9298
passes_total_distance,0.7509
passes_free_kicks,2.8795
through_balls,1.3206
passes_pressure,0.0149
passes_switches,1.7043
crosses,3.0402
corner_kicks,4.4457
passes_intercepted,1.5334
passes_blocked,0.6486
dispossessed,0.4172
goals,0.6579
assists,3.0953
pens_made,1.3964
pens_att,1.0982
shots_total,1.065
shots_on_target,0.8285
sca,4.4667
gca,2.6673
xg,0.9649
crosses_into_penalty_area,2.3169
passes_into_final_third,0.6958
passes_into_penalty_area,2.6783
progressive_passes,1.9156
carry_progressive_distance,0.9263
assisted_shots,5.1839
fouled,0.8945
pens_won,1.3399
tackles,-1.1946
interceptions,-0.8453
blocks,-1.0518
tackles_won,-1.2943
dribble_tackles,-0.8906
dribbles_vs,-0.9602
pressures,-0.4548
pressure_regains,-0.4528
clearances,-0.9533
errors,-0.376
aerials_won,-1.0679
aerials_lost,-0.9342
ball_recoveries,-0.9502
pens_conceded,-0.3183
fouls,-0.7619
cards_yellow_red,-0.1907
