position,WB
passes_completed,0.1259
passes,0.1137
dribbles_completed,0.1867
dribbles,0.0349
passes_completed_short,0.4889
passes_short,0.4359
passes_completed_medium,0.0798
passes_medium,0.2048
passes_completed_long,-0.6411
passes_long,-0.6703
passes_total_distance,-0.1617
passes_free_kicks,-0.5212
through_balls,-0.7252
passes_pressure,-0.0747
passes_switches,-0.8539
crosses,0.2313
corner_kicks,-0.4404
passes_intercepted,-0.1433
passes_blocked,0.9904
dispossessed,0.0585
goals,-0.7415
assists,-0.0845
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-0.4822
gca,-0.4735
xg,-0.8489
crosses_into_penalty_area,0.7632
passes_into_final_third,-0.2149
passes_into_penalty_area,-0.1672
progressive_passes,0.0818
carry_progressive_distance,-0.3806
assisted_shots,-0.3341
fouled,-0.6439
pens_won,-0.3695
tackles,1.3456
interceptions,1.4405
blocks,0.3186
tackles_won,1.1272
dribble_tackles,2.1267
dribbles_vs,0.3272
pressures,0.3405
pressure_regains,0.4428
clearances,0.2038
errors,-0.5457
aerials_won,-0.1055
aerials_lost,-0.228
ball_recoveries,-0.0121
pens_conceded,0.6361
fouls,0.4502
cards_yellow_red,1.7237
