position,FW
minutes,3641.0
passes_completed,-1.4262
passes,-1.4993
dribbles_completed,1.019
dribbles,1.2944
passes_completed_short,-1.0678
passes_short,-1.0265
passes_completed_medium,-1.3634
passes_medium,-1.486
passes_completed_long,-1.0905
passes_long,-1.138
passes_total_distance,-1.3921
passes_free_kicks,-0.9345
through_balls,0.2437
passes_pressure,-1.3939
passes_switches,-0.4151
crosses,0.3524
corner_kicks,-0.5097
passes_intercepted,-0.641
passes_blocked,0.8409
dispossessed,1.4945
goals,1.2595
assists,0.6161
pens_made,0.346
pens_att,0.2202
shots_total,0.361
shots_on_target,0.91
sca,0.3061
gca,1.519
xg,1.3466
crosses_into_penalty_area,0.0236
passes_into_final_third,-1.1418
passes_into_penalty_area,0.3157
progressive_passes,-1.0446
carry_progressive_distance,0.5746
assisted_shots,0.0244
fouled,-0.3296
pens_won,0.2925
tackles,-1.6475
interceptions,-0.6555
blocks,-0.9912
tackles_won,-1.6635
dribble_tackles,-1.2415
dribbles_vs,-0.6648
pressures,0.1585
pressure_regains,-0.3147
clearances,-0.8965
errors,-0.376
aerials_won,-0.764
aerials_lost,-0.4032
ball_recoveries,-1.3098
pens_conceded,-0.3183
fouls,-0.7638
cards_yellow_red,-0.1907
