position,LW
passes_completed,-0.3635
passes,-0.2837
dribbles_completed,0.492
dribbles,0.0448
passes_completed_short,0.1064
passes_short,0.1301
passes_completed_medium,-0.5556
passes_medium,-0.5602
passes_completed_long,-0.7059
passes_long,-0.6657
passes_total_distance,-0.5863
passes_free_kicks,-0.1649
through_balls,-0.632
passes_pressure,-0.2754
passes_switches,-0.2276
crosses,1.6591
corner_kicks,0.3625
passes_intercepted,-0.4387
passes_blocked,2.0214
dispossessed,1.3246
goals,1.357
assists,1.1696
pens_made,-0.2418
pens_att,-0.271
shots_total,1.3484
shots_on_target,1.0478
sca,0.8737
gca,0.0668
xg,0.6742
crosses_into_penalty_area,1.2897
passes_into_final_third,-0.4392
passes_into_penalty_area,1.1528
progressive_passes,-0.1962
carry_progressive_distance,-0.2793
assisted_shots,0.6905
fouled,2.0963
pens_won,-0.2935
tackles,0.1801
interceptions,-0.6247
blocks,-1.2088
tackles_won,0.2805
dribble_tackles,0.165
dribbles_vs,0.3046
pressures,0.2471
pressure_regains,0.4426
clearances,-0.505
errors,-0.3758
aerials_won,-0.2842
aerials_lost,-0.4472
ball_recoveries,-0.4439
pens_conceded,-0.3182
fouls,-0.0842
cards_yellow_red,-0.1906
