position,CM
minutes,1713.0
passes_completed,-0.6766
passes,-0.704
dribbles_completed,-0.4316
dribbles,-0.2707
passes_completed_short,-0.8919
passes_short,-0.899
passes_completed_medium,-0.5906
passes_medium,-0.6724
passes_completed_long,0.0379
passes_long,0.1013
passes_total_distance,-0.4474
passes_free_kicks,-0.0301
through_balls,0.4849
passes_pressure,-0.3421
passes_switches,0.6875
crosses,0.2941
corner_kicks,-0.3572
passes_intercepted,-0.0104
passes_blocked,-0.945
dispossessed,0.0121
goals,-0.1218
assists,-0.3501
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3843
shots_on_target,0.3877
sca,-0.1445
gca,-0.0753
xg,-0.1739
crosses_into_penalty_area,0.0785
passes_into_final_third,0.0481
passes_into_penalty_area,-0.4041
progressive_passes,-0.3074
carry_progressive_distance,0.2043
assisted_shots,-0.4147
fouled,1.6006
pens_won,0.9522
tackles,-0.1035
interceptions,-0.3192
blocks,-0.6994
tackles_won,-0.1825
dribble_tackles,-0.4639
dribbles_vs,0.0042
pressures,0.3854
pressure_regains,0.0024
clearances,-0.3511
errors,-0.376
aerials_won,-0.6613
aerials_lost,-1.1095
ball_recoveries,0.0278
pens_conceded,-0.3183
fouls,1.444
cards_yellow_red,2.0295
