position,RW
minutes,575.0
passes_completed,-1.3413
passes,-1.2147
dribbles_completed,-0.5523
dribbles,-0.1009
passes_completed_short,-1.1923
passes_short,-0.938
passes_completed_medium,-1.1069
passes_medium,-1.0969
passes_completed_long,-1.0281
passes_long,-0.8407
passes_total_distance,-1.2168
passes_free_kicks,-0.8374
through_balls,-0.6322
passes_pressure,-0.95
passes_switches,-0.5565
crosses,1.5752
corner_kicks,-0.5567
passes_intercepted,-0.3901
passes_blocked,0.648
dispossessed,0.8879
goals,0.1731
assists,-0.7714
pens_made,3.4806
pens_att,2.8401
shots_total,1.1438
shots_on_target,1.2731
sca,0.0987
gca,0.3824
xg,1.0207
crosses_into_penalty_area,1.9175
passes_into_final_third,-1.2429
passes_into_penalty_area,0.4056
progressive_passes,-1.1557
carry_progressive_distance,-1.0771
assisted_shots,0.4028
fouled,0.0265
pens_won,3.418
tackles,-1.2282
interceptions,-0.983
blocks,-0.6288
tackles_won,-1.289
dribble_tackles,-1.0234
dribbles_vs,-0.5003
pressures,-0.9275
pressure_regains,-0.8397
clearances,0.2098
errors,-0.376
aerials_won,0.9109
aerials_lost,1.437
ball_recoveries,-1.1901
pens_conceded,-0.3183
fouls,0.4902
cards_yellow_red,-0.1907
