position,CM
passes_completed,-0.3938
passes,-0.3094
dribbles_completed,0.7109
dribbles,0.3889
passes_completed_short,-0.0818
passes_short,0.1223
passes_completed_medium,-0.4507
passes_medium,-0.3796
passes_completed_long,-0.5608
passes_long,-0.5432
passes_total_distance,-0.5999
passes_free_kicks,-0.6646
through_balls,1.2238
passes_pressure,1.6129
passes_switches,-0.4713
crosses,0.0837
corner_kicks,-0.2564
passes_intercepted,2.1852
passes_blocked,0.2512
dispossessed,0.8842
goals,-0.3056
assists,2.0515
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.0303
shots_on_target,0.7305
sca,0.4828
gca,0.7587
xg,-0.1745
crosses_into_penalty_area,0.5122
passes_into_final_third,0.3709
passes_into_penalty_area,0.6172
progressive_passes,-0.0131
carry_progressive_distance,0.2649
assisted_shots,0.5829
fouled,0.5915
pens_won,1.7494
tackles,-0.0809
interceptions,-0.6291
blocks,-1.0642
tackles_won,0.4543
dribble_tackles,-0.5439
dribbles_vs,0.2487
pressures,1.1936
pressure_regains,0.8292
clearances,-0.8586
errors,-0.5457
aerials_won,-0.5959
aerials_lost,0.2136
ball_recoveries,-0.2606
pens_conceded,-0.4415
fouls,-0.6947
cards_yellow_red,-0.2618
