position,RB
passes_completed,0.9679
passes,1.0995
dribbles_completed,-0.2243
dribbles,-0.1963
passes_completed_short,0.871
passes_short,0.8232
passes_completed_medium,0.9495
passes_medium,1.1114
passes_completed_long,0.2727
passes_long,0.2419
passes_total_distance,0.7819
passes_free_kicks,-0.1843
through_balls,0.163
passes_pressure,0.2273
passes_switches,-0.0066
crosses,0.5934
corner_kicks,-0.4041
passes_intercepted,1.3913
passes_blocked,0.773
dispossessed,-0.6227
goals,-0.7415
assists,0.1266
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4191
shots_on_target,-0.5175
sca,0.1686
gca,0.2445
xg,-0.5772
crosses_into_penalty_area,0.9612
passes_into_final_third,0.7749
passes_into_penalty_area,0.4872
progressive_passes,1.1765
carry_progressive_distance,0.5803
assisted_shots,0.2222
fouled,-0.3668
pens_won,-0.3695
tackles,0.7176
interceptions,1.2917
blocks,0.4952
tackles_won,0.3317
dribble_tackles,1.0949
dribbles_vs,0.6895
pressures,-0.5419
pressure_regains,-0.55
clearances,0.2322
errors,0.2531
aerials_won,-0.2878
aerials_lost,-0.4228
ball_recoveries,0.7995
pens_conceded,-0.1
fouls,0.3865
cards_yellow_red,-0.2618
