position,GK
passes_completed,-1.1506
passes,-1.0267
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.9078
passes_short,-2.0632
passes_completed_medium,-0.9746
passes_medium,-1.2282
passes_completed_long,1.2817
passes_long,1.9923
passes_total_distance,-0.0545
passes_free_kicks,0.7182
through_balls,-0.7252
passes_pressure,-2.2301
passes_switches,-0.5516
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.693
passes_blocked,-1.7211
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3644
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.2185
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.2551
assisted_shots,-1.1724
fouled,-1.2707
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1104
pressure_regains,-2.2692
clearances,-0.8811
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.175
ball_recoveries,-0.9403
pens_conceded,1.7334
fouls,-1.7605
cards_yellow_red,-0.2618
