position,LB
minutes,1720.0
passes_completed,0.1858
passes,0.6327
dribbles_completed,-0.954
dribbles,-0.8418
passes_completed_short,-0.3002
passes_short,-0.4119
passes_completed_medium,0.2784
passes_medium,0.4844
passes_completed_long,0.9762
passes_long,2.1687
passes_total_distance,0.5192
passes_free_kicks,0.3363
through_balls,-0.2614
passes_pressure,0.412
passes_switches,1.744
crosses,1.1946
corner_kicks,0.7348
passes_intercepted,-0.0179
passes_blocked,0.0442
dispossessed,-1.1781
goals,-0.4241
assists,-0.3518
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6174
shots_on_target,-0.7724
sca,-0.3205
gca,-0.7775
xg,-0.8159
crosses_into_penalty_area,0.0747
passes_into_final_third,0.3941
passes_into_penalty_area,-0.0804
progressive_passes,0.9266
carry_progressive_distance,-0.3619
assisted_shots,0.1074
fouled,-1.5245
pens_won,-0.2937
tackles,0.3225
interceptions,0.2225
blocks,1.5974
tackles_won,-0.1893
dribble_tackles,1.195
dribbles_vs,0.5499
pressures,-0.5805
pressure_regains,-0.6963
clearances,0.2449
errors,0.7216
aerials_won,-0.1892
aerials_lost,-0.2405
ball_recoveries,0.5492
pens_conceded,-0.3183
fouls,-0.9432
cards_yellow_red,-0.1907
