position,DM
minutes,-0.199
passes_completed,0.0581
passes,-0.0254
dribbles_completed,-0.283
dribbles,-0.2543
passes_completed_short,-0.1
passes_short,-0.1346
passes_completed_medium,0.0912
passes_medium,0.0475
passes_completed_long,0.3129
passes_long,0.0653
passes_total_distance,0.1167
passes_free_kicks,0.4539
through_balls,-0.5
passes_pressure,-0.0993
passes_switches,0.4964
crosses,0.1764
corner_kicks,0.928
passes_intercepted,-0.0985
passes_blocked,-0.5229
dispossessed,-0.1264
goals,-0.4721
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3083
shots_on_target,-0.2167
sca,0.4524
gca,0.2114
xg,-0.4509
crosses_into_penalty_area,0.3801
passes_into_final_third,0.2051
passes_into_penalty_area,0.2943
progressive_passes,0.215
carry_progressive_distance,-0.0092
assisted_shots,0.4545
fouled,-0.085
pens_won,-0.3681
tackles,-0.1169
interceptions,-0.1262
blocks,-0.0418
tackles_won,-0.0427
dribble_tackles,-0.1595
dribbles_vs,0.4099
pressures,-0.129
pressure_regains,-0.166
clearances,-0.3332
errors,0.2502
aerials_won,-0.5662
aerials_lost,-0.3036
ball_recoveries,-0.164
pens_conceded,0.7569
fouls,-0.1657
cards_yellow_red,-0.3235
