position,GK
minutes,1.2968
passes_completed,0.1002
passes,0.3137
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.6245
passes_short,-0.6626
passes_completed_medium,0.1185
passes_medium,-0.0076
passes_completed_long,1.7237
passes_long,2.3733
passes_total_distance,0.7758
passes_free_kicks,2.003
through_balls,-0.5
passes_pressure,-0.2045
passes_switches,0.0221
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.6225
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6888
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6325
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,-0.1351
assisted_shots,-0.6472
fouled,-0.6183
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.9088
pressure_regains,-0.9168
clearances,-0.5899
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.3366
pens_conceded,0.7569
fouls,-0.8915
cards_yellow_red,-0.3235
