position,RW
minutes,313.0
passes_completed,-1.1531
passes,-1.2057
dribbles_completed,3.1946
dribbles,2.4332
passes_completed_short,-0.601
passes_short,-0.7782
passes_completed_medium,-1.2172
passes_medium,-1.1744
passes_completed_long,-1.2253
passes_long,-1.3238
passes_total_distance,-1.261
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-1.0658
passes_switches,-1.0868
crosses,-0.4244
corner_kicks,-0.2837
passes_intercepted,-0.5097
passes_blocked,1.0729
dispossessed,2.8156
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7899
shots_on_target,-1.029
sca,0.6534
gca,-1.0103
xg,-0.2713
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.9216
passes_into_penalty_area,-0.4086
progressive_passes,-1.3214
carry_progressive_distance,0.6598
assisted_shots,-0.5697
fouled,0.6659
pens_won,-0.2937
tackles,1.7749
interceptions,-1.6376
blocks,-0.5431
tackles_won,2.1865
dribble_tackles,2.3695
dribbles_vs,0.7321
pressures,0.8456
pressure_regains,1.2579
clearances,-0.8424
errors,-0.376
aerials_won,-0.8478
aerials_lost,0.7635
ball_recoveries,-0.4439
pens_conceded,-0.3183
fouls,2.1466
cards_yellow_red,-0.1907
