position,CM
passes_completed,0.1254
passes,-0.0264
dribbles_completed,-0.7767
dribbles,-0.7902
passes_completed_short,0.1389
passes_short,-0.027
passes_completed_medium,0.0939
passes_medium,0.0534
passes_completed_long,0.1909
passes_long,0.0964
passes_total_distance,0.1866
passes_free_kicks,-0.0257
through_balls,-0.632
passes_pressure,1.0663
passes_switches,0.1126
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-0.8677
passes_blocked,-1.0431
dispossessed,-0.7776
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8896
shots_on_target,-0.3389
sca,-0.7651
gca,-1.0099
xg,-0.7897
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.7884
passes_into_penalty_area,-0.6474
progressive_passes,0.5571
carry_progressive_distance,-0.8303
assisted_shots,-0.789
fouled,0.236
pens_won,-0.2935
tackles,-0.4698
interceptions,-0.1661
blocks,0.3034
tackles_won,-0.3596
dribble_tackles,-0.3197
dribbles_vs,0.5091
pressures,0.7677
pressure_regains,-0.4002
clearances,0.2555
errors,2.5748
aerials_won,-0.5704
aerials_lost,-0.7426
ball_recoveries,0.9886
pens_conceded,-0.3182
fouls,0.2343
cards_yellow_red,-0.1906
