position,RB
minutes,473.0
passes_completed,-0.1871
passes,0.1654
dribbles_completed,-0.4035
dribbles,-0.365
passes_completed_short,-0.3843
passes_short,-0.4458
passes_completed_medium,0.1636
passes_medium,0.4037
passes_completed_long,-0.3688
passes_long,0.6316
passes_total_distance,-0.1218
passes_free_kicks,0.1005
through_balls,-0.6322
passes_pressure,-0.3255
passes_switches,-0.3757
crosses,1.3751
corner_kicks,-0.5567
passes_intercepted,-1.8578
passes_blocked,0.3567
dispossessed,-0.9843
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.3358
shots_on_target,-1.029
sca,-1.0612
gca,-0.1638
xg,-0.8911
crosses_into_penalty_area,1.1684
passes_into_final_third,-0.227
passes_into_penalty_area,-0.1176
progressive_passes,-1.0829
carry_progressive_distance,-1.4007
assisted_shots,-0.8491
fouled,1.163
pens_won,-0.2937
tackles,-1.0684
interceptions,0.3519
blocks,0.0418
tackles_won,-1.5037
dribble_tackles,0.0738
dribbles_vs,-0.6303
pressures,-1.2407
pressure_regains,-1.3958
clearances,0.474
errors,-0.376
aerials_won,-0.1796
aerials_lost,-0.9324
ball_recoveries,0.2998
pens_conceded,-0.3183
fouls,0.7287
cards_yellow_red,-0.1907
