position,AM
passes_completed,0.4105
passes,0.4707
dribbles_completed,0.0503
dribbles,0.2626
passes_completed_short,0.5878
passes_short,0.5521
passes_completed_medium,0.0825
passes_medium,0.0494
passes_completed_long,0.3414
passes_long,0.4216
passes_total_distance,0.3303
passes_free_kicks,1.6197
through_balls,0.376
passes_pressure,1.0338
passes_switches,2.4758
crosses,1.1505
corner_kicks,3.2311
passes_intercepted,0.3361
passes_blocked,0.4996
dispossessed,0.6387
goals,1.2639
assists,0.5434
pens_made,0.229
pens_att,0.1163
shots_total,1.6858
shots_on_target,2.3816
sca,1.5185
gca,1.1424
xg,0.3758
crosses_into_penalty_area,-0.118
passes_into_final_third,0.5909
passes_into_penalty_area,-0.0519
progressive_passes,0.4074
carry_progressive_distance,-0.1115
assisted_shots,1.9064
fouled,0.2628
pens_won,-0.3695
tackles,-0.697
interceptions,-0.427
blocks,-0.5138
tackles_won,-0.8792
dribble_tackles,-0.618
dribbles_vs,0.0557
pressures,0.2147
pressure_regains,-0.1597
clearances,-0.9145
errors,-0.5457
aerials_won,-0.771
aerials_lost,-0.4632
ball_recoveries,-0.4302
pens_conceded,0.0425
fouls,0.5219
cards_yellow_red,0.6299
