position,AM
minutes,-0.0857
passes_completed,-0.1712
passes,-0.0999
dribbles_completed,-0.2307
dribbles,-0.1067
passes_completed_short,0.3359
passes_short,0.5065
passes_completed_medium,-0.453
passes_medium,-0.346
passes_completed_long,-0.6527
passes_long,-0.9018
passes_total_distance,-0.4202
passes_free_kicks,-0.8051
through_balls,-0.1985
passes_pressure,0.4709
passes_switches,-0.7391
crosses,-0.2275
corner_kicks,-0.4984
passes_intercepted,0.4369
passes_blocked,0.7245
dispossessed,0.2469
goals,0.3279
assists,0.2098
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7317
shots_on_target,0.0209
sca,0.1078
gca,-0.1936
xg,0.4276
crosses_into_penalty_area,0.0149
passes_into_final_third,0.2485
passes_into_penalty_area,0.4143
progressive_passes,-0.3328
carry_progressive_distance,-0.3441
assisted_shots,0.1861
fouled,-1.0866
pens_won,-0.2935
tackles,-0.0137
interceptions,-0.4859
blocks,0.5342
tackles_won,0.1966
dribble_tackles,-0.6274
dribbles_vs,-0.7493
pressures,1.9925
pressure_regains,1.8035
clearances,-0.3522
errors,-0.3758
aerials_won,0.4023
aerials_lost,0.325
ball_recoveries,1.5208
pens_conceded,-0.3182
fouls,0.8286
cards_yellow_red,-0.1906
