position,LB
minutes,-0.9418
passes_completed,-0.8018
passes,-0.836
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.7779
passes_short,-0.8006
passes_completed_medium,-0.7483
passes_medium,-0.7741
passes_completed_long,-0.702
passes_long,-0.6856
passes_total_distance,-0.7857
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.8664
passes_switches,-0.6164
crosses,-0.4427
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.7471
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6512
passes_into_penalty_area,-0.5593
progressive_passes,-0.7287
carry_progressive_distance,-0.8098
assisted_shots,-0.5921
fouled,-0.7453
pens_won,-0.3681
tackles,-0.757
interceptions,-0.7317
blocks,-0.8502
tackles_won,-0.7488
dribble_tackles,-0.7477
dribbles_vs,-0.7725
pressures,-0.8419
pressure_regains,-0.8615
clearances,-0.4564
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.6987
ball_recoveries,-0.8589
pens_conceded,-0.4889
fouls,-0.8108
cards_yellow_red,-0.3235
