position,LB
passes_completed,-0.7412
passes,-0.2575
dribbles_completed,-0.0807
dribbles,0.0128
passes_completed_short,-0.2301
passes_short,0.046
passes_completed_medium,-0.7446
passes_medium,-0.3447
passes_completed_long,-1.022
passes_long,-0.46
passes_total_distance,-0.9195
passes_free_kicks,-0.4125
through_balls,-0.4261
passes_pressure,0.3478
passes_switches,-0.5515
crosses,0.6331
corner_kicks,-0.4119
passes_intercepted,-0.2407
passes_blocked,1.7747
dispossessed,0.0366
goals,-0.5408
assists,-0.1997
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7624
shots_on_target,-0.5126
sca,-0.553
gca,-0.2241
xg,-0.6049
crosses_into_penalty_area,0.7779
passes_into_final_third,-0.2423
passes_into_penalty_area,-0.1095
progressive_passes,0.161
carry_progressive_distance,-0.5358
assisted_shots,-0.5209
fouled,0.09
pens_won,-0.3695
tackles,1.7474
interceptions,0.3042
blocks,1.2048
tackles_won,1.8286
dribble_tackles,1.5159
dribbles_vs,0.75
pressures,0.5082
pressure_regains,0.9696
clearances,0.711
errors,0.1717
aerials_won,2.2347
aerials_lost,1.5772
ball_recoveries,1.4227
pens_conceded,0.4787
fouls,0.3366
cards_yellow_red,3.1292
