position,GK
passes_completed,-1.5479
passes,-0.9446
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.9934
passes_short,-2.1592
passes_completed_medium,-1.5451
passes_medium,-1.8095
passes_completed_long,1.0408
passes_long,3.2065
passes_total_distance,-0.1921
passes_free_kicks,2.3847
through_balls,-0.7252
passes_pressure,-2.0883
passes_switches,-0.6269
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6623
passes_blocked,-1.4707
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1756
shots_on_target,-0.9871
sca,-1.3908
gca,-1.0626
xg,-0.8285
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.7192
passes_into_penalty_area,-1.1705
progressive_passes,-1.7784
carry_progressive_distance,-1.0377
assisted_shots,-1.2415
fouled,-1.4879
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0842
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1266
pressure_regains,-2.2692
clearances,-0.9882
errors,-0.5457
aerials_won,-1.1057
aerials_lost,-1.241
ball_recoveries,-0.9814
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
