position,CB
minutes,7776.0
passes_completed,2.2154
passes,1.8777
dribbles_completed,-0.9362
dribbles,-1.0084
passes_completed_short,0.8945
passes_short,0.6896
passes_completed_medium,2.2812
passes_medium,2.0686
passes_completed_long,3.0772
passes_long,2.131
passes_total_distance,2.724
passes_free_kicks,1.0401
through_balls,-0.14
passes_pressure,0.0064
passes_switches,2.5353
crosses,-0.9546
corner_kicks,-0.5567
passes_intercepted,-0.3927
passes_blocked,-1.1388
dispossessed,-1.3102
goals,0.6691
assists,-0.5858
pens_made,3.3365
pens_att,2.9498
shots_total,-0.2601
shots_on_target,-0.1494
sca,-0.8994
gca,-0.3924
xg,1.0298
crosses_into_penalty_area,-0.687
passes_into_final_third,1.8924
passes_into_penalty_area,-0.8916
progressive_passes,0.2116
carry_progressive_distance,0.5183
assisted_shots,-0.9967
fouled,-0.3519
pens_won,-0.0192
tackles,-0.0101
interceptions,0.6859
blocks,-0.1314
tackles_won,0.2282
dribble_tackles,0.3092
dribbles_vs,-0.3804
pressures,-1.3861
pressure_regains,-0.9344
clearances,0.8663
errors,1.5661
aerials_won,0.7734
aerials_lost,-0.1733
ball_recoveries,1.2116
pens_conceded,-0.0008
fouls,0.1671
cards_yellow_red,1.2766
