position,WB
minutes,349.0
passes_completed,0.7193
passes,1.3859
dribbles_completed,-0.3897
dribbles,-0.7431
passes_completed_short,1.0352
passes_short,1.3249
passes_completed_medium,0.8432
passes_medium,1.3978
passes_completed_long,-0.9781
passes_long,-0.1309
passes_total_distance,0.2769
passes_free_kicks,-0.7178
through_balls,-0.6322
passes_pressure,0.6634
passes_switches,0.2626
crosses,2.48
corner_kicks,-0.5567
passes_intercepted,-0.0442
passes_blocked,3.0284
dispossessed,-0.8313
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5188
shots_on_target,0.2353
sca,-0.2145
gca,-1.0103
xg,-0.7058
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.8363
passes_into_penalty_area,-0.098
progressive_passes,-0.4056
carry_progressive_distance,-0.9176
assisted_shots,-1.0253
fouled,-1.3174
pens_won,-0.2937
tackles,1.3886
interceptions,-0.5591
blocks,0.4866
tackles_won,0.8695
dribble_tackles,1.2938
dribbles_vs,-0.1534
pressures,0.4242
pressure_regains,2.5224
clearances,0.848
errors,-0.376
aerials_won,2.7564
aerials_lost,-0.256
ball_recoveries,0.236
pens_conceded,-0.3183
fouls,-1.2096
cards_yellow_red,-0.1907
