position,LB
passes_completed,2.2214
passes,2.3928
dribbles_completed,-0.6023
dribbles,-0.5397
passes_completed_short,2.9006
passes_short,2.8667
passes_completed_medium,1.8494
passes_medium,2.0561
passes_completed_long,-0.4705
passes_long,-0.2991
passes_total_distance,1.2876
passes_free_kicks,0.9188
through_balls,-0.7252
passes_pressure,1.4925
passes_switches,-0.6798
crosses,0.1784
corner_kicks,-0.4808
passes_intercepted,0.3069
passes_blocked,1.5874
dispossessed,-0.5867
goals,-0.4602
assists,0.0705
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7177
shots_on_target,-0.7655
sca,-0.4262
gca,-0.1226
xg,-0.6002
crosses_into_penalty_area,0.0336
passes_into_final_third,1.5531
passes_into_penalty_area,0.1138
progressive_passes,1.9231
carry_progressive_distance,1.0261
assisted_shots,-0.3479
fouled,0.58
pens_won,-0.3695
tackles,0.1776
interceptions,1.5058
blocks,1.1726
tackles_won,0.6452
dribble_tackles,0.4427
dribbles_vs,0.5008
pressures,-0.1352
pressure_regains,0.5764
clearances,0.8504
errors,0.4596
aerials_won,0.7481
aerials_lost,0.2449
ball_recoveries,1.0495
pens_conceded,-0.4415
fouls,-0.5434
cards_yellow_red,-0.2618
