position,CB
passes_completed,0.2081
passes,0.129
dribbles_completed,-1.1437
dribbles,-1.2062
passes_completed_short,-0.9423
passes_short,-1.1774
passes_completed_medium,0.6902
passes_medium,0.5971
passes_completed_long,1.406
passes_long,1.4931
passes_total_distance,0.7719
passes_free_kicks,0.5545
through_balls,-0.3164
passes_pressure,-0.3906
passes_switches,0.275
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-1.1264
passes_blocked,-1.3445
dispossessed,-1.364
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.818
shots_on_target,-0.7011
sca,-1.1722
gca,-0.6137
xg,-0.5389
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6707
passes_into_penalty_area,-1.0289
progressive_passes,-1.0588
carry_progressive_distance,-1.007
assisted_shots,-1.2672
fouled,-1.0033
pens_won,-0.2935
tackles,-0.44
interceptions,-0.1472
blocks,-0.2504
tackles_won,-0.5898
dribble_tackles,-0.3761
dribbles_vs,-0.9771
pressures,-1.8521
pressure_regains,-1.6071
clearances,2.0415
errors,-0.3758
aerials_won,0.9696
aerials_lost,-0.1707
ball_recoveries,0.7734
pens_conceded,0.9033
fouls,-0.3854
cards_yellow_red,-0.1906
