position,LM
minutes,483.0
passes_completed,-1.0294
passes,-0.7899
dribbles_completed,-0.6262
dribbles,0.3736
passes_completed_short,-0.6862
passes_short,-0.8033
passes_completed_medium,-1.2379
passes_medium,-1.1539
passes_completed_long,-0.3257
passes_long,0.2489
passes_total_distance,-0.8577
passes_free_kicks,-0.8022
through_balls,0.6884
passes_pressure,1.1743
passes_switches,1.5991
crosses,2.399
corner_kicks,-0.3798
passes_intercepted,-0.5474
passes_blocked,1.6708
dispossessed,0.483
goals,-0.724
assists,2.217
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5486
shots_on_target,-1.029
sca,-0.6207
gca,0.6477
xg,-0.6234
crosses_into_penalty_area,1.1266
passes_into_final_third,-0.4845
passes_into_penalty_area,-0.1423
progressive_passes,-0.5059
carry_progressive_distance,0.2679
assisted_shots,-0.0575
fouled,-0.6586
pens_won,-0.2937
tackles,0.0159
interceptions,-0.079
blocks,-0.8866
tackles_won,-0.5329
dribble_tackles,0.536
dribbles_vs,0.2183
pressures,0.7434
pressure_regains,0.5303
clearances,-0.3423
errors,-0.376
aerials_won,-0.5746
aerials_lost,-1.3278
ball_recoveries,-1.057
pens_conceded,-0.3183
fouls,1.2749
cards_yellow_red,-0.1907
