position,CM
minutes,1.9585
passes_completed,2.1867
passes,2.2867
dribbles_completed,1.278
dribbles,0.9793
passes_completed_short,2.7237
passes_short,2.877
passes_completed_medium,1.8194
passes_medium,2.0018
passes_completed_long,0.9229
passes_long,0.8383
passes_total_distance,1.7522
passes_free_kicks,0.5645
through_balls,0.5675
passes_pressure,3.3067
passes_switches,1.1349
crosses,0.1582
corner_kicks,-0.3242
passes_intercepted,3.6747
passes_blocked,1.8941
dispossessed,1.9167
goals,0.5824
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.9071
shots_on_target,0.5051
sca,1.5935
gca,1.0529
xg,0.6632
crosses_into_penalty_area,0.4735
passes_into_final_third,2.6063
passes_into_penalty_area,0.9955
progressive_passes,2.3447
carry_progressive_distance,1.3527
assisted_shots,1.0604
fouled,2.6324
pens_won,0.7686
tackles,3.7426
interceptions,4.4683
blocks,2.5963
tackles_won,4.4293
dribble_tackles,3.8511
dribbles_vs,5.0443
pressures,3.254
pressure_regains,3.6278
clearances,1.248
errors,1.0334
aerials_won,4.2442
aerials_lost,3.4388
ball_recoveries,3.2168
pens_conceded,-0.4889
fouls,4.0543
cards_yellow_red,4.8159
