position,RM
minutes,-0.5799
passes_completed,-0.4532
passes,-0.2806
dribbles_completed,-0.2051
dribbles,0.1896
passes_completed_short,-0.2814
passes_short,0.0503
passes_completed_medium,-0.5161
passes_medium,-0.5743
passes_completed_long,-0.2746
passes_long,-0.1267
passes_total_distance,-0.4287
passes_free_kicks,-0.2289
through_balls,-0.632
passes_pressure,-0.4118
passes_switches,0.0451
crosses,-0.138
corner_kicks,0.5915
passes_intercepted,1.9227
passes_blocked,1.0776
dispossessed,0.5626
goals,-0.7238
assists,1.384
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3677
shots_on_target,0.289
sca,1.4824
gca,1.9792
xg,0.8471
crosses_into_penalty_area,-0.3751
passes_into_final_third,-0.5552
passes_into_penalty_area,0.1636
progressive_passes,-0.5935
carry_progressive_distance,0.6138
assisted_shots,1.8858
fouled,0.5141
pens_won,2.8929
tackles,0.5765
interceptions,0.33
blocks,0.3958
tackles_won,0.2792
dribble_tackles,0.3419
dribbles_vs,1.8199
pressures,0.3999
pressure_regains,0.8992
clearances,-0.5296
errors,-0.3758
aerials_won,-0.8663
aerials_lost,0.2085
ball_recoveries,0.2738
pens_conceded,-0.3182
fouls,-0.9559
cards_yellow_red,-0.1906
