position,LB
minutes,375.0
passes_completed,1.3069
passes,1.6241
dribbles_completed,-0.9779
dribbles,-0.7794
passes_completed_short,2.0377
passes_short,1.9956
passes_completed_medium,0.9234
passes_medium,1.3753
passes_completed_long,-0.2368
passes_long,0.239
passes_total_distance,0.8258
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,1.7057
passes_switches,-0.3665
crosses,0.2497
corner_kicks,-0.5567
passes_intercepted,2.6431
passes_blocked,1.6381
dispossessed,0.4864
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5754
shots_on_target,-1.029
sca,0.0733
gca,0.0574
xg,-0.7187
crosses_into_penalty_area,0.8471
passes_into_final_third,1.0215
passes_into_penalty_area,-0.5573
progressive_passes,2.2491
carry_progressive_distance,1.0522
assisted_shots,0.3279
fouled,0.2803
pens_won,-0.2937
tackles,0.0194
interceptions,1.8755
blocks,0.2899
tackles_won,-1.4167
dribble_tackles,1.1044
dribbles_vs,-0.8439
pressures,-0.5009
pressure_regains,-0.3739
clearances,-0.0038
errors,-0.376
aerials_won,-0.6541
aerials_lost,-0.5797
ball_recoveries,1.2383
pens_conceded,-0.3183
fouls,-0.8788
cards_yellow_red,-0.1907
