position,LW
minutes,533.0
passes_completed,-1.3032
passes,-1.4092
dribbles_completed,0.0604
dribbles,0.334
passes_completed_short,-1.0312
passes_short,-1.0448
passes_completed_medium,-1.3536
passes_medium,-1.5892
passes_completed_long,-0.6832
passes_long,-0.5477
passes_total_distance,-1.1926
passes_free_kicks,-0.2251
through_balls,-0.6322
passes_pressure,0.1374
passes_switches,-1.033
crosses,-0.161
corner_kicks,0.0845
passes_intercepted,0.5172
passes_blocked,0.3531
dispossessed,1.0694
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6225
shots_on_target,-0.2011
sca,-0.7199
gca,-0.2591
xg,-0.2845
crosses_into_penalty_area,-0.2535
passes_into_final_third,-0.9021
passes_into_penalty_area,-0.7798
progressive_passes,-1.6258
carry_progressive_distance,-0.4668
assisted_shots,-0.9106
fouled,0.3881
pens_won,-0.2937
tackles,0.0295
interceptions,-0.2252
blocks,-0.7586
tackles_won,-0.0646
dribble_tackles,0.3508
dribbles_vs,-0.1858
pressures,-0.199
pressure_regains,0.7632
clearances,-0.9138
errors,-0.376
aerials_won,-0.9673
aerials_lost,-0.9769
ball_recoveries,-0.3129
pens_conceded,-0.3183
fouls,0.143
cards_yellow_red,-0.1907
