position,RM
minutes,34
passes_completed,10
passes,15
dribbles_completed,0
dribbles,0
passes_completed_short,3
passes_short,8
passes_completed_medium,3
passes_medium,3
passes_completed_long,4
passes_long,4
passes_total_distance,282
passes_free_kicks,1
through_balls,0
passes_pressure,2
passes_switches,3
crosses,0
corner_kicks,3
passes_intercepted,1
passes_blocked,4
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,5
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,28
assisted_shots,3
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,6
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,0
pens_conceded,0
fouls,0
cards_yellow_red,0
