position,LM
minutes,433.0
passes_completed,113.0
passes,151.0
dribbles_completed,8.0
dribbles,19.0
passes_completed_short,83.0
passes_short,91.0
passes_completed_medium,28.0
passes_medium,41.0
passes_completed_long,1.0
passes_long,10.0
passes_total_distance,1467.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,34.0
passes_switches,1.0
crosses,10.0
corner_kicks,2.0
passes_intercepted,1.0
passes_blocked,9.0
dispossessed,10.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,11.0
gca,1.0
xg,0.7
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,5.0
progressive_passes,12.0
carry_progressive_distance,917.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,5.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,91.0
pressure_regains,18.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,35.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
