position,LB
minutes,450.0
passes_completed,233.0
passes,304.0
dribbles_completed,7.0
dribbles,10.0
passes_completed_short,127.0
passes_short,141.0
passes_completed_medium,89.0
passes_medium,112.0
passes_completed_long,14.0
passes_long,38.0
passes_total_distance,3796.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,35.0
passes_switches,6.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,12.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,7.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,13.0
passes_into_penalty_area,4.0
progressive_passes,21.0
carry_progressive_distance,935.0
assisted_shots,4.0
fouled,1.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,17.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,58.0
pressure_regains,20.0
clearances,12.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,47.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
