position,RB
minutes,1698.0
passes_completed,611.0
passes,837.0
dribbles_completed,23.0
dribbles,34.0
passes_completed_short,264.0
passes_short,302.0
passes_completed_medium,277.0
passes_medium,357.0
passes_completed_long,59.0
passes_long,146.0
passes_total_distance,10792.0
passes_free_kicks,15.0
through_balls,0.0
passes_pressure,112.0
passes_switches,13.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,27.0
dispossessed,22.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,17.0
gca,1.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,48.0
passes_into_penalty_area,8.0
progressive_passes,56.0
carry_progressive_distance,1780.0
assisted_shots,5.0
fouled,29.0
pens_won,0.0
tackles,52.0
interceptions,24.0
blocks,45.0
tackles_won,39.0
dribble_tackles,28.0
dribbles_vs,81.0
pressures,300.0
pressure_regains,110.0
clearances,108.0
errors,1.0
aerials_won,27.0
aerials_lost,31.0
ball_recoveries,176.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
