position,FW
minutes,2058.0
passes_completed,371.0
passes,509.0
dribbles_completed,14.0
dribbles,27.0
passes_completed_short,199.0
passes_short,252.0
passes_completed_medium,127.0
passes_medium,177.0
passes_completed_long,33.0
passes_long,52.0
passes_total_distance,5861.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,170.0
passes_switches,11.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,12.0
dispossessed,23.0
goals,8.0
assists,4.0
pens_made,1.0
pens_att,1.0
shots_total,44.0
shots_on_target,18.0
sca,36.0
gca,10.0
xg,6.099999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,14.0
passes_into_penalty_area,12.0
progressive_passes,27.0
carry_progressive_distance,874.0
assisted_shots,14.0
fouled,21.0
pens_won,1.0
tackles,18.0
interceptions,3.0
blocks,11.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,19.0
pressures,280.0
pressure_regains,75.0
clearances,23.0
errors,0.0
aerials_won,112.0
aerials_lost,71.0
ball_recoveries,74.0
pens_conceded,1.0
fouls,37.0
cards_yellow_red,0.0
