position,CM
minutes,796.0
passes_completed,327.0
passes,397.0
dribbles_completed,7.0
dribbles,9.0
passes_completed_short,143.0
passes_short,156.0
passes_completed_medium,139.0
passes_medium,153.0
passes_completed_long,42.0
passes_long,77.0
passes_total_distance,6116.0
passes_free_kicks,24.0
through_balls,0.0
passes_pressure,61.0
passes_switches,21.0
crosses,7.0
corner_kicks,18.0
passes_intercepted,5.0
passes_blocked,7.0
dispossessed,14.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,2.0
sca,24.0
gca,2.0
xg,0.6
crosses_into_penalty_area,2.0
passes_into_final_third,41.0
passes_into_penalty_area,2.0
progressive_passes,32.0
carry_progressive_distance,898.0
assisted_shots,14.0
fouled,19.0
pens_won,0.0
tackles,18.0
interceptions,5.0
blocks,8.0
tackles_won,10.0
dribble_tackles,5.0
dribbles_vs,23.0
pressures,189.0
pressure_regains,49.0
clearances,10.0
errors,0.0
aerials_won,8.0
aerials_lost,8.0
ball_recoveries,75.0
pens_conceded,0.0
fouls,31.0
cards_yellow_red,0.0
