position,WB
minutes,288.0
passes_completed,118.0
passes,180.0
dribbles_completed,3.0
dribbles,8.0
passes_completed_short,68.0
passes_short,86.0
passes_completed_medium,41.0
passes_medium,62.0
passes_completed_long,7.0
passes_long,19.0
passes_total_distance,1872.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,27.0
passes_switches,5.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,12.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,10.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,4.0
progressive_passes,9.0
carry_progressive_distance,656.0
assisted_shots,6.0
fouled,0.0
pens_won,0.0
tackles,6.0
interceptions,4.0
blocks,15.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,51.0
pressure_regains,23.0
clearances,10.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,37.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
