position,LB,CB
minutes,558.0
passes_completed,268.0
passes,327.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,94.0
passes_short,108.0
passes_completed_medium,127.0
passes_medium,143.0
passes_completed_long,42.0
passes_long,64.0
passes_total_distance,5411.0
passes_free_kicks,13.0
through_balls,0.0
passes_pressure,47.0
passes_switches,6.0
crosses,11.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,7.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,7.0
gca,0.0
xg,0.1
crosses_into_penalty_area,2.0
passes_into_final_third,15.0
passes_into_penalty_area,4.0
progressive_passes,17.0
carry_progressive_distance,465.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,5.0
interceptions,3.0
blocks,11.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,55.0
pressure_regains,19.0
clearances,18.0
errors,0.0
aerials_won,6.0
aerials_lost,5.0
ball_recoveries,54.0
pens_conceded,1.0
fouls,3.0
cards_yellow_red,0.0
