position,RW
minutes,390.0
passes_completed,60.0
passes,118.0
dribbles_completed,10.0
dribbles,18.0
passes_completed_short,24.0
passes_short,28.0
passes_completed_medium,21.0
passes_medium,42.0
passes_completed_long,15.0
passes_long,44.0
passes_total_distance,1328.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,20.0
passes_switches,9.0
crosses,16.0
corner_kicks,18.0
passes_intercepted,5.0
passes_blocked,4.0
dispossessed,8.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,12.0
gca,1.0
xg,1.0
crosses_into_penalty_area,3.0
passes_into_final_third,5.0
passes_into_penalty_area,5.0
progressive_passes,4.0
carry_progressive_distance,473.0
assisted_shots,6.0
fouled,12.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,4.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,6.0
pressures,74.0
pressure_regains,14.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
