position,CB
minutes,842.0
passes_completed,400.0
passes,484.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,143.0
passes_short,151.0
passes_completed_medium,189.0
passes_medium,208.0
passes_completed_long,65.0
passes_long,116.0
passes_total_distance,8438.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,40.0
passes_switches,19.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,7.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,7.0
gca,2.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,22.0
passes_into_penalty_area,1.0
progressive_passes,27.0
carry_progressive_distance,925.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,5.0
interceptions,11.0
blocks,10.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,65.0
pressure_regains,20.0
clearances,50.0
errors,0.0
aerials_won,13.0
aerials_lost,9.0
ball_recoveries,80.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
