position,RW
minutes,1101.0
passes_completed,308.0
passes,468.0
dribbles_completed,14.0
dribbles,19.0
passes_completed_short,130.0
passes_short,168.0
passes_completed_medium,130.0
passes_medium,175.0
passes_completed_long,40.0
passes_long,96.0
passes_total_distance,5747.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,123.0
passes_switches,23.0
crosses,27.0
corner_kicks,1.0
passes_intercepted,17.0
passes_blocked,22.0
dispossessed,22.0
goals,4.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,7.0
sca,18.0
gca,1.0
xg,2.5000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,16.0
passes_into_penalty_area,8.0
progressive_passes,34.0
carry_progressive_distance,1073.0
assisted_shots,9.0
fouled,6.0
pens_won,0.0
tackles,17.0
interceptions,11.0
blocks,28.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,22.0
pressures,185.0
pressure_regains,45.0
clearances,16.0
errors,0.0
aerials_won,12.0
aerials_lost,21.0
ball_recoveries,95.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
