position,RW
minutes,335.0
passes_completed,90.0
passes,118.0
dribbles_completed,11.0
dribbles,14.0
passes_completed_short,47.0
passes_short,56.0
passes_completed_medium,28.0
passes_medium,36.0
passes_completed_long,13.0
passes_long,20.0
passes_total_distance,1555.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,24.0
passes_switches,5.0
crosses,6.0
corner_kicks,1.0
passes_intercepted,6.0
passes_blocked,4.0
dispossessed,5.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,6.0
sca,9.0
gca,1.0
xg,1.0
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,3.0
progressive_passes,14.0
carry_progressive_distance,643.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,7.0
interceptions,2.0
blocks,3.0
tackles_won,5.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,56.0
pressure_regains,11.0
clearances,2.0
errors,0.0
aerials_won,6.0
aerials_lost,4.0
ball_recoveries,27.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
