position,RB
minutes,896.0
passes_completed,335.0
passes,477.0
dribbles_completed,4.0
dribbles,7.0
passes_completed_short,169.0
passes_short,192.0
passes_completed_medium,138.0
passes_medium,209.0
passes_completed_long,21.0
passes_long,59.0
passes_total_distance,5371.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,53.0
passes_switches,1.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,9.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,7.0
gca,1.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,38.0
passes_into_penalty_area,4.0
progressive_passes,44.0
carry_progressive_distance,691.0
assisted_shots,3.0
fouled,10.0
pens_won,0.0
tackles,31.0
interceptions,12.0
blocks,15.0
tackles_won,22.0
dribble_tackles,18.0
dribbles_vs,40.0
pressures,148.0
pressure_regains,51.0
clearances,39.0
errors,0.0
aerials_won,13.0
aerials_lost,13.0
ball_recoveries,112.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
