position,CM
minutes,270.0
passes_completed,180.0
passes,221.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,74.0
passes_short,79.0
passes_completed_medium,68.0
passes_medium,79.0
passes_completed_long,37.0
passes_long,56.0
passes_total_distance,3841.0
passes_free_kicks,13.0
through_balls,0.0
passes_pressure,40.0
passes_switches,18.0
crosses,7.0
corner_kicks,20.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,3.0
sca,16.0
gca,3.0
xg,0.4
crosses_into_penalty_area,2.0
passes_into_final_third,16.0
passes_into_penalty_area,2.0
progressive_passes,12.0
carry_progressive_distance,489.0
assisted_shots,10.0
fouled,4.0
pens_won,0.0
tackles,1.0
interceptions,3.0
blocks,2.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,45.0
pressure_regains,10.0
clearances,0.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,27.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
