position,WB
minutes,356.0
passes_completed,221.0
passes,262.0
dribbles_completed,2.0
dribbles,7.0
passes_completed_short,120.0
passes_short,129.0
passes_completed_medium,72.0
passes_medium,83.0
passes_completed_long,22.0
passes_long,34.0
passes_total_distance,3626.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,30.0
passes_switches,4.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,10.0
dispossessed,8.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,3.0
sca,13.0
gca,3.0
xg,0.1
crosses_into_penalty_area,8.0
passes_into_final_third,17.0
passes_into_penalty_area,13.0
progressive_passes,19.0
carry_progressive_distance,582.0
assisted_shots,8.0
fouled,3.0
pens_won,0.0
tackles,8.0
interceptions,1.0
blocks,3.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,67.0
pressure_regains,21.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,45.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
