position,CB
minutes,1531.0
passes_completed,1192.0
passes,1308.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,227.0
passes_short,242.0
passes_completed_medium,703.0
passes_medium,742.0
passes_completed_long,257.0
passes_long,315.0
passes_total_distance,27960.0
passes_free_kicks,26.0
through_balls,0.0
passes_pressure,156.0
passes_switches,53.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,4.0
dispossessed,1.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,1.0
sca,12.0
gca,0.0
xg,0.8
crosses_into_penalty_area,1.0
passes_into_final_third,57.0
passes_into_penalty_area,3.0
progressive_passes,65.0
carry_progressive_distance,3476.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,18.0
interceptions,8.0
blocks,22.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,19.0
pressures,107.0
pressure_regains,34.0
clearances,95.0
errors,2.0
aerials_won,56.0
aerials_lost,25.0
ball_recoveries,170.0
pens_conceded,1.0
fouls,17.0
cards_yellow_red,0.0
