position,LM
minutes,262.0
passes_completed,69.0
passes,91.0
dribbles_completed,5.0
dribbles,12.0
passes_completed_short,33.0
passes_short,42.0
passes_completed_medium,30.0
passes_medium,36.0
passes_completed_long,5.0
passes_long,8.0
passes_total_distance,1194.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,17.0
passes_switches,2.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,10.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,441.0
assisted_shots,4.0
fouled,1.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,4.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,57.0
pressure_regains,11.0
clearances,3.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
