position,DM
minutes,2054.0
passes_completed,981.0
passes,1239.0
dribbles_completed,23.0
dribbles,27.0
passes_completed_short,462.0
passes_short,534.0
passes_completed_medium,379.0
passes_medium,464.0
passes_completed_long,112.0
passes_long,173.0
passes_total_distance,17299.0
passes_free_kicks,20.0
through_balls,0.0
passes_pressure,273.0
passes_switches,24.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,31.0
passes_blocked,32.0
dispossessed,23.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,3.0
sca,43.0
gca,5.0
xg,1.1
crosses_into_penalty_area,4.0
passes_into_final_third,98.0
passes_into_penalty_area,8.0
progressive_passes,81.0
carry_progressive_distance,2235.0
assisted_shots,13.0
fouled,37.0
pens_won,0.0
tackles,83.0
interceptions,45.0
blocks,45.0
tackles_won,63.0
dribble_tackles,37.0
dribbles_vs,100.0
pressures,593.0
pressure_regains,190.0
clearances,47.0
errors,0.0
aerials_won,70.0
aerials_lost,49.0
ball_recoveries,323.0
pens_conceded,0.0
fouls,55.0
cards_yellow_red,0.0
