position,LM
minutes,90
passes_completed,29
passes,34
dribbles_completed,0
dribbles,0
passes_completed_short,6
passes_short,6
passes_completed_medium,20
passes_medium,22
passes_completed_long,3
passes_long,6
passes_total_distance,591
passes_free_kicks,2
through_balls,0
passes_pressure,5
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,2
sca,3
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,2
progressive_passes,5
carry_progressive_distance,60
assisted_shots,0
fouled,3
pens_won,0
tackles,0
interceptions,2
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,3
pressures,13
pressure_regains,3
clearances,3
errors,0
aerials_won,0
aerials_lost,3
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
