position,DM
minutes,875.0
passes_completed,317.0
passes,383.0
dribbles_completed,12.0
dribbles,15.0
passes_completed_short,155.0
passes_short,182.0
passes_completed_medium,119.0
passes_medium,133.0
passes_completed_long,34.0
passes_long,55.0
passes_total_distance,5329.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,73.0
passes_switches,7.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,3.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,1.0
sca,15.0
gca,2.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,0.0
progressive_passes,24.0
carry_progressive_distance,1130.0
assisted_shots,5.0
fouled,28.0
pens_won,0.0
tackles,33.0
interceptions,20.0
blocks,19.0
tackles_won,25.0
dribble_tackles,13.0
dribbles_vs,36.0
pressures,299.0
pressure_regains,89.0
clearances,13.0
errors,0.0
aerials_won,9.0
aerials_lost,16.0
ball_recoveries,92.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,1.0
