position,AM
minutes,461.0
passes_completed,175.0
passes,261.0
dribbles_completed,9.0
dribbles,15.0
passes_completed_short,84.0
passes_short,99.0
passes_completed_medium,60.0
passes_medium,83.0
passes_completed_long,22.0
passes_long,59.0
passes_total_distance,3046.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,59.0
passes_switches,22.0
crosses,10.0
corner_kicks,33.0
passes_intercepted,4.0
passes_blocked,9.0
dispossessed,24.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,20.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,6.0
progressive_passes,15.0
carry_progressive_distance,683.0
assisted_shots,10.0
fouled,5.0
pens_won,0.0
tackles,10.0
interceptions,1.0
blocks,3.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,15.0
pressures,122.0
pressure_regains,35.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,8.0
ball_recoveries,43.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,1.0
