position,AM
minutes,81
passes_completed,20
passes,35
dribbles_completed,2
dribbles,3
passes_completed_short,8
passes_short,12
passes_completed_medium,10
passes_medium,12
passes_completed_long,1
passes_long,7
passes_total_distance,336
passes_free_kicks,2
through_balls,0
passes_pressure,14
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,5
dispossessed,3
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,2
gca,1
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,124
assisted_shots,0
fouled,5
pens_won,0
tackles,1
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,3
pressures,18
pressure_regains,7
clearances,1
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,14
pens_conceded,0
fouls,3
cards_yellow_red,0
