position,CM
minutes,90
passes_completed,28
passes,43
dribbles_completed,3
dribbles,3
passes_completed_short,14
passes_short,19
passes_completed_medium,11
passes_medium,16
passes_completed_long,3
passes_long,8
passes_total_distance,515
passes_free_kicks,4
through_balls,0
passes_pressure,5
passes_switches,3
crosses,3
corner_kicks,1
passes_intercepted,1
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,218
assisted_shots,1
fouled,3
pens_won,0
tackles,2
interceptions,1
blocks,2
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,19
pressure_regains,3
clearances,2
errors,0
aerials_won,1
aerials_lost,2
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
