position,CB
minutes,360.0
passes_completed,238.0
passes,256.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,56.0
passes_short,57.0
passes_completed_medium,120.0
passes_medium,125.0
passes_completed_long,57.0
passes_long,68.0
passes_total_distance,5443.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,25.0
passes_switches,8.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.3
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,0.0
progressive_passes,4.0
carry_progressive_distance,578.0
assisted_shots,0.0
fouled,6.0
pens_won,0.0
tackles,11.0
interceptions,6.0
blocks,4.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,9.0
pressures,37.0
pressure_regains,14.0
clearances,22.0
errors,2.0
aerials_won,18.0
aerials_lost,14.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
