position,WB
minutes,90
passes_completed,28
passes,48
dribbles_completed,1
dribbles,3
passes_completed_short,7
passes_short,8
passes_completed_medium,15
passes_medium,27
passes_completed_long,6
passes_long,10
passes_total_distance,655
passes_free_kicks,1
through_balls,0
passes_pressure,2
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,4
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,69
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,1
blocks,4
tackles_won,1
dribble_tackles,1
dribbles_vs,1
pressures,23
pressure_regains,4
clearances,3
errors,0
aerials_won,2
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,3
cards_yellow_red,0
